rij,obs,pop,houseType,residenceStatus,kom,sex,buurtLabel,buurt,nadere_omschrijving1,nadere_omschrijving2
119,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S119-h,221,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Evangelisch Luthersch weeshuis,Kom
120,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S120-h,156,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Armenhuis,Kom
121,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S121-h,13,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,"Straalman-stichting, genaamd ""Magdalena Hodson""",Kom
122,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S122-h,34,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Brands Rusthofje,Kom
123,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S123-h,32,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Gebouw van Barmhartigheid,Kom
124,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S124-h,595,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Oude Vrouwen- en Mannenhuis der hervormde gemeente,Kom
125,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S125-h,13,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Portugeesch Israëlitisch Meisjes weeshuis,Kom
126,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S126-h,71,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,"Nederd. Israël. Oude Mannen-, Vrouwen- en Ziekenhuis",Kom
127,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S127-h,91,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Ned. Israël. Gesticht voor Krankzinnigen,Kom
128,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S128-h,17,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Farnades Nuneshuis,Kom
129,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S129-h,11,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Brandweer-kazerne,Kom
130,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S130-h,7,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Inrigting voor ooglijders,Kom
131,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S131-h,18,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Kinderziekenhuis,Kom
132,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S132-h,8,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Rijkshospitaal,Kom
133,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S133-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Centraal Magazijn van militaire kleeding,Kom
134,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S134-h,5913,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Overige huizen,Kom
135,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S135-h,3133,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt X,https://adamlink.nl/geo/district/buurt-x/127,,Kom
136,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S136-h,30,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt IJ,https://adamlink.nl/geo/district/buurt-y/137,Swigters familiënhofje,Kom
137,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S137-h,13,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt IJ,https://adamlink.nl/geo/district/buurt-y/137,Het Falckhuis,Kom
138,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S138-h,5,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt IJ,https://adamlink.nl/geo/district/buurt-y/137,"Gesticht Brentano ""Steun des Ouderdoms""",Kom
139,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S139-h,2163,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt IJ,https://adamlink.nl/geo/district/buurt-y/137,Overige huizen,Kom
140,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S140-h,4294,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt Z,https://adamlink.nl/geo/district/buurt-z/138,,Kom
141,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S141-h,19,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt AA,https://adamlink.nl/geo/district/buurt-aa/128,Doopsgezinde Oude vrouwenhuis,Kom
142,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S142-h,21,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt AA,https://adamlink.nl/geo/district/buurt-aa/128,Looijerstraat,Kom
143,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S143-h,3593,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt AA,https://adamlink.nl/geo/district/buurt-aa/128,Overige huizen,Kom
144,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S144-h,36,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt BB,https://adamlink.nl/geo/district/buurt-bb/126,Weeshuis der Waalsche Gem.,Kom
145,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S145-h,25,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt BB,https://adamlink.nl/geo/district/buurt-bb/126,Deutzen hofje,Kom
146,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S146-h,16,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt BB,https://adamlink.nl/geo/district/buurt-bb/126,Grilshofje,Kom
147,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S147-h,23,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt BB,https://adamlink.nl/geo/district/buurt-bb/126,Hodson Dadelhofje,Kom
148,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S148-h,8,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt BB,https://adamlink.nl/geo/district/buurt-bb/126,Nooteboome Uitkijkhofje,Kom
149,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S149-h,2803,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt BB,https://adamlink.nl/geo/district/buurt-bb/126,Overige huizen,Kom
150,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S150-h,56,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt CC,https://adamlink.nl/geo/district/buurt-cc/125,St. Piusgesticht,Kom
151,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S151-h,31,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt CC,https://adamlink.nl/geo/district/buurt-cc/125,Kweekschool voor vroedvrouwen,Kom
152,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S152-h,48,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt CC,https://adamlink.nl/geo/district/buurt-cc/125,Ziekenverpleging,Kom
153,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S153-h,16,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt CC,https://adamlink.nl/geo/district/buurt-cc/125,Cellul. huis van arrest en justitie,Kom
154,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S154-h,3780,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt CC,https://adamlink.nl/geo/district/buurt-cc/125,Overige huizen,Kom
155,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S155-h,20,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt DD,https://adamlink.nl/geo/district/buurt-dd/111,Rijpenhofje,Kom
156,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S156-h,2976,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt DD,https://adamlink.nl/geo/district/buurt-dd/111,Overige huizen,Kom
157,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S157-h,50,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt EE,https://adamlink.nl/geo/district/buurt-ee/110,Rozenhofje,Kom
158,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S158-h,3963,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt EE,https://adamlink.nl/geo/district/buurt-ee/110,Overige huizen,Kom
159,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S159-h,169,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt FF,https://adamlink.nl/geo/district/buurt-ff/112,"Gesticht ""de Voorzienigheid""",Kom
160,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S160-h,81,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt FF,https://adamlink.nl/geo/district/buurt-ff/112,Luthers Diaconiehofje,Kom
161,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S161-h,41,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt FF,https://adamlink.nl/geo/district/buurt-ff/112,"Gesticht ""Venetia""",Kom
162,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S162-h,0,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt FF,https://adamlink.nl/geo/district/buurt-ff/112,R. C. Jongens weeshuis,Kom
163,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S163-h,2637,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt FF,https://adamlink.nl/geo/district/buurt-ff/112,Overige huizen,Kom
164,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S164-h,0,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt GG,https://adamlink.nl/geo/district/buurt-gg/113,St. Aloysius-gesticht,Kom
165,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S165-h,3646,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt GG,https://adamlink.nl/geo/district/buurt-gg/113,Overige huizen,Kom
166,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S166-h,10,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt HH,https://adamlink.nl/geo/district/buurt-hh/114,Toevlugt voor behoeftigen,Kom
167,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S167-h,10,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt HH,https://adamlink.nl/geo/district/buurt-hh/114,Hofje van de wed. Roosen,Kom
168,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S168-h,2249,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt HH,https://adamlink.nl/geo/district/buurt-hh/114,Overige huizen,Kom
169,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S169-h,24,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt II,https://adamlink.nl/geo/district/buurt-jj/122,Gesticht Stads-bestedelingen,Kom
170,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S170-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt II,https://adamlink.nl/geo/district/buurt-jj/122,Kosthuis No. 1,Kom
171,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S171-h,2157,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt II,https://adamlink.nl/geo/district/buurt-jj/122,Overige huizen,Kom
172,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S172-h,33,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt KK,https://adamlink.nl/geo/district/buurt-kk/115,Instituut tot onderwijs van Blinden,Kom
173,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S173-h,39,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt KK,https://adamlink.nl/geo/district/buurt-kk/115,"Weeshuis ""de Oranjeappel""",Kom
174,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S174-h,27,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt KK,https://adamlink.nl/geo/district/buurt-kk/115,"Hof ""Liefde is het Fundament""",Kom
175,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S175-h,27,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt KK,https://adamlink.nl/geo/district/buurt-kk/115,Nieuw Suikerhofje,Kom
176,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S176-h,10,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt KK,https://adamlink.nl/geo/district/buurt-kk/115,R. C. Ziekenverpleging,Kom
177,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S177-h,2707,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt KK,https://adamlink.nl/geo/district/buurt-kk/115,Overige huizen,Kom
178,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S178-h,10,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt LL,https://adamlink.nl/geo/district/buurt-ll/116,Kweekschool voor de Zeevaart,Kom
179,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S179-h,155,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt LL,https://adamlink.nl/geo/district/buurt-ll/116,Gesticht van Liefdadigheid,Kom
180,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S180-h,8,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt LL,https://adamlink.nl/geo/district/buurt-ll/116,Burgerziekenhuis,Kom
181,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S181-h,0,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt LL,https://adamlink.nl/geo/district/buurt-ll/116,Pastorie der Alg. Hulpkerk,Kom
182,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S182-h,1569,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt LL,https://adamlink.nl/geo/district/buurt-ll/116,Overige huizen,Kom
183,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S183-h,38,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt MM,https://adamlink.nl/geo/district/buurt-mm/109,St. Andrieshofje,Kom
184,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S184-h,15,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt MM,https://adamlink.nl/geo/district/buurt-mm/109,"Christ. Geref. Wees-, Oude Mannen- en Vrouwenhuis",Kom
185,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S185-h,34,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt MM,https://adamlink.nl/geo/district/buurt-mm/109,Hamer- en Bouwershof,Kom
186,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S186-h,3174,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt MM,https://adamlink.nl/geo/district/buurt-mm/109,Overige huizen,Kom
187,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S187-h,10,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt NN,https://adamlink.nl/geo/district/buurt-nn/108,Zwaardvegershofje,Kom
188,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S188-h,25,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt NN,https://adamlink.nl/geo/district/buurt-nn/108,Hofje de Zeven Keurvorsten,Kom
189,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-S189-h,14,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt NN,https://adamlink.nl/geo/district/buurt-nn/108,Anslo's Hofje,Kom
