rij,obs,pop,houseType,residenceStatus,kom,sex,BuurtLabel,buurt,Overig,Beschrijving
580,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M580-h,7264,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk S.E. Overige huizen,https://adamlink.nl/geo/district/SE/1322,,
581,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M581-h,52,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk S.F. Geref. Ziekenverpleging,https://adamlink.nl/geo/district/SF/1258,,Gev.
582,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M582-h,23,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk S.F. St. Nicolaas en Barbaragesticht,https://adamlink.nl/geo/district/SF/1258,,Ond.
583,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M583-h,5360,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk S.F. Overige huizen,https://adamlink.nl/geo/district/SF/1258,,
584,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M584-h,7039,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk S.G. Huizen,https://adamlink.nl/geo/district/SG/1305,,
585,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M585-h,388,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk S.H. Wilhelminagasthuis,https://adamlink.nl/geo/district/SH/1276,,Verpl.
586,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M586-h,12,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk S.H. Catharinahofje,https://adamlink.nl/geo/district/SH/1276,,A.I.
587,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M587-h,163,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,"Wijk S.H. Ver. ""Hulp v. Onbehuisden""",https://adamlink.nl/geo/district/SH/1276,,Verpl.
588,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M588-h,7118,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk S.H. Overige huizen,https://adamlink.nl/geo/district/SH/1276,,
590,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M590-h,29,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk S.I. Amst. Huishoudschool,https://adamlink.nl/geo/district/SJ/1264,,Ond.
591,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M591-h,179,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk S.I. Diac. Weeshuis der Ned. Herv. Gem.,https://adamlink.nl/geo/district/SJ/1264,,Verpl.
592,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M592-h,1086,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk S.I. Overig huizen,https://adamlink.nl/geo/district/SJ/1264,,
593,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M593-h,11,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,"Wijk S.K. Het Gesticht ""De Eendracht""",https://adamlink.nl/geo/district/SK/1326,,Verpl.
594,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M594-h,816,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk S.K. Overige huizen,https://adamlink.nl/geo/district/SK/1326,,
595,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M595-h,5,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk S.L. Gasthuis voor vallende ziekten,https://adamlink.nl/geo/district/SL/1309,,Verpl.
596,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M596-h,1930,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk S.L. Overige huizen,https://adamlink.nl/geo/district/SL/1309,,
597,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M597-h,19,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk S.M. St. Christinagesticht,https://adamlink.nl/geo/district/SM/1334,,Ond.
598,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M598-h,78,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk S.M. Ev. Luth. Diaconiehof,https://adamlink.nl/geo/district/SM/1334,,
599,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M599-h,4130,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk S.M. Overige huizen,https://adamlink.nl/geo/district/SM/1334,,
600,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M600-h,6112,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk S.N. Huizen,https://adamlink.nl/geo/district/SN/1288,,
601,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M601-h,6040,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk S.O. Huizen,https://adamlink.nl/geo/district/SO/1307,,
602,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M602-h,11,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk A.B. Henriettehofje,https://adamlink.nl/geo/district/AB/1293,,A.I.
603,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M603-h,30,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk A.B. Gest. V. Volw. Blinden,https://adamlink.nl/geo/district/AB/1293,,Verpl.
604,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M604-h,4,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk A.B. St. Jozephgezellenver.,https://adamlink.nl/geo/district/AB/1293,,A.I.
606,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M606-h,7526,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk A.B. Overige huizen,https://adamlink.nl/geo/district/AB/1293,,
607,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M607-h,29,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk A.C. De Nieuwe Huishoudschool,https://adamlink.nl/geo/district/AC/1273,,Ond.
608,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M608-h,26,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk A.C. De Boerhave Kliniek,https://adamlink.nl/geo/district/AC/1273,,Verpl.
609,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M609-h,13,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,"Wijk A.C. ""Huize Annette""",https://adamlink.nl/geo/district/AC/1273,,Verpl.
610,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M610-h,4067,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk A.C. Overige huizen,https://adamlink.nl/geo/district/AC/1273,,
611,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M611-h,10411,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk A.D. Huizen,https://adamlink.nl/geo/district/AD/1300,,
613,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M613-h,5145,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk A.E. Overige huizen,https://adamlink.nl/geo/district/AE/1297,,
614,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M614-h,43,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk A.F. R-K. School v.d. Heiligen Johannes,https://adamlink.nl/geo/district/AF/1256,,Ond.
615,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M615-h,6643,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk A.F. Overige huizen,https://adamlink.nl/geo/district/AF/1256,,
616,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M616-h,941,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk A.G. Huizen,https://adamlink.nl/geo/district/AG/1315,,
617,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M617-h,4239,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk A.H. Huizen,https://adamlink.nl/geo/district/AH/1306,,
618,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M618-h,1315,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk A.I. Huizen,https://adamlink.nl/geo/district/AI/1247,,
619,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M619-h,45,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk A.K. Blindeninstituut,https://adamlink.nl/geo/district/AK/1346,,V.&O.
620,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M620-h,90,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk A.K. Luth. Diaconieinr.,https://adamlink.nl/geo/district/AK/1346,,Verpl.
621,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M621-h,18,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk A.K. St. Jacobusgesticht,https://adamlink.nl/geo/district/AK/1346,,Ond.
622,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M622-h,5555,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk A.K. Overige huizen,https://adamlink.nl/geo/district/AK/1346,,
623,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M623-h,49,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk A.L. Strafgevangenis,https://adamlink.nl/geo/district/AL/1263,,Gev.
624,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M624-h,2239,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk A.L. Overige huizen,https://adamlink.nl/geo/district/AL/1263,,
625,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M625-h,19,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk A.M. Huizen,https://adamlink.nl/geo/district/AM/1350,,
626,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M626-h,199,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk A.N. Huizen,https://adamlink.nl/geo/district/AN/1338,,
627,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M627-h,138,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk W.A. Huizen,https://adamlink.nl/geo/district/WA/1357,,
628,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M628-h,5022,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk W.B. Huizen,https://adamlink.nl/geo/district/WB/1267,,
629,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M629-h,33,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk W.C. Reddinghuis v.h. Leger des Heils,https://adamlink.nl/geo/district/WC/1317,,A.I.
631,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M631-h,74,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk W.C. Burger ziekenhuis,https://adamlink.nl/geo/district/WC/1317,,Verpl.
632,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M632-h,6382,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk W.C. Overige huizen,https://adamlink.nl/geo/district/WC/1317,,
633,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M633-h,6622,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk W.D. Huizen,https://adamlink.nl/geo/district/WD/1351,,
634,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M634-h,14,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk W.E. S.L.G. Holthuysenstichting,https://adamlink.nl/geo/district/WE/1299,,Verpl.
635,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M635-h,212,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk W.E. St. Elisabethgesticht,https://adamlink.nl/geo/district/WE/1299,,Verpl.
636,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M636-h,131,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk W.E. Het O.L.V. Gasthuis,https://adamlink.nl/geo/district/WE/1299,,Verpl.
637,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M637-h,35,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk. W.E. Rijkskw. Sch. V. Vroedvr.,https://adamlink.nl/geo/district/WE/1299,,Ond.
638,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M638-h,40,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk W.E. De St. Barbara school,https://adamlink.nl/geo/district/WE/1299,,Ond.
639,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M639-h,13442,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk W.E. Overige huizen,https://adamlink.nl/geo/district/WE/1299,,
640,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M640-h,1098,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk W.F. Huizen,https://adamlink.nl/geo/district/WF/1316,,
641,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M641-h,5031,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk W.G. Huizen,https://adamlink.nl/geo/district/WG/1279,,
642,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M642-h,1703,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Schepen,,,
644,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M644-h,189,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Woonwagens,,,
645,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M645-h,3,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Ark,,,
646,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M646-h,4,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Niet gevonden personen,,,
380,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O380-h,12,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk A. Huizen,https://adamlink.nl/geo/district/A/1248,,
381,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O381-h,328,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk B. Binnengasthuis,https://adamlink.nl/geo/district/B/1332,,Verpl.
383,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O383-h,27,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk B. Overige huizen,https://adamlink.nl/geo/district/B/1332,,
385,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O385-h,21,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk C. Overige huizen,https://adamlink.nl/geo/district/C/1354,,
387,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O387-h,15,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk D. Overige huizen,https://adamlink.nl/geo/district/D/1312,,
389,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O389-h,41,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk E. Overige huizen,https://adamlink.nl/geo/district/E/1314,,
390,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O390-h,15,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk F. Huizen,https://adamlink.nl/geo/district/F/1269,,
391,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O391-h,33,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk G. Huizen,https://adamlink.nl/geo/district/G/1345,,
392,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O392-h,38,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk H. Huizen,https://adamlink.nl/geo/district/H/1344,,
393,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O393-h,54,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk I. Huizen,https://adamlink.nl/geo/district/J/1328,,
394,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O394-h,27,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk K. Huizen,https://adamlink.nl/geo/district/K/1252,,
395,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O395-h,96,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk. LI. Huizen,https://adamlink.nl/geo/district/L-I/1251,,
396,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O396-h,2,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk. LII. Huizen,https://adamlink.nl/geo/district/L-II/1342,,
398,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O398-h,66,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk. M. Overige huizen,https://adamlink.nl/geo/district/M/1336,,
399,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O399-h,22,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk N. Huizen,https://adamlink.nl/geo/district/N/1333,,
